Companies,PFIZER,PFIZER,PFIZER,PFIZER,PFIZER,PFIZER,PFIZER,ASTRAZENECA,ASTRAZENECA,ASTRAZENECA,ASTRAZENECA,ASTRAZENECA,ASTRAZENECA,ASTRAZENECA,BIONTECH,BIONTECH,BIONTECH,BIONTECH,BIONTECH,BIONTECH,BIONTECH,MODERNA,MODERNA,MODERNA,MODERNA,MODERNA,MODERNA,MODERNA,NOVAVAX,NOVAVAX,NOVAVAX,NOVAVAX,NOVAVAX,NOVAVAX,NOVAVAX
2020-03-13,31.195446014404297,28.68121337890625,29.667932510375977,31.034156799316406,60553038.0,30.12074089050293,1.3662242889404297,42.459999084472656,38.58000183105469,41.56999969482422,42.279998779296875,11898000.0,41.944679260253906,0.7099990844726562,31.979999542236328,29.190000534057617,30.0,30.93000030517578,197600,30.93000030517578,0.9300003051757812,23.469999313354492,19.309999465942383,23.0,21.299999237060547,11853100,21.299999237060547,-1.7000007629394531,9.729999542236328,7.519999980926514,9.5,8.40999984741211,6115400,8.40999984741211,-1.0900001525878906
2020-03-16,30.62618637084961,28.130929946899414,28.40607261657715,28.63377571105957,50995050.0,27.79100799560547,0.22770309448242188,38.88999938964844,36.150001525878906,36.810001373291016,37.790000915527344,7346800.0,37.490291595458984,0.9799995422363281,52.79999923706055,38.0,49.36000061035156,40.0,1935900,40.0,-9.360000610351562,27.799999237060547,22.219999313354492,23.760000228881836,26.489999771118164,39850800,26.489999771118164,2.729999542236328,8.140000343322754,6.769999980926514,7.769999980926514,6.909999847412109,4779400,6.909999847412109,-0.8600001335144043
2020-03-17,30.977230072021484,29.022769927978516,30.01897430419922,30.5123348236084,54220606.0,29.614280700683594,0.4933605194091797,41.5099983215332,38.95000076293945,39.25,40.93000030517578,5411700.0,40.60538864135742,1.6800003051757812,76.0,56.0099983215332,65.0,66.5999984741211,2939800,66.5999984741211,1.5999984741210938,32.70000076293945,27.315000534057617,29.360000610351562,28.18000030517578,44484100,28.18000030517578,-1.1800003051757812,10.1899995803833,7.849999904632568,8.0,9.5,11624000,9.5,1.5
2020-03-18,30.939279556274414,28.757116317749023,29.19354820251465,30.70208740234375,43884976.0,29.798444747924805,1.5085391998291016,39.91999816894531,38.22999954223633,38.22999954223633,39.36000061035156,4909200.0,39.0478401184082,1.1300010681152344,105.0,82.20899963378906,90.38999938964844,92.0,3027000,92.0,1.6100006103515625,32.540000915527344,26.549999237060547,27.1299991607666,31.579999923706055,28702300,31.579999923706055,4.450000762939453,11.479999542236328,8.800000190734863,8.850000381469727,10.649999618530273,11034100,10.649999618530273,1.7999992370605469
2020-03-19,30.59772300720215,28.47248649597168,30.569259643554688,28.861480712890625,59820929.0,28.012012481689453,-1.7077789306640625,40.88999938964844,38.06999969482422,38.90999984741211,40.130001068115234,9234700.0,39.81173324584961,1.220001220703125,83.3290023803711,59.0,83.19999694824219,59.29999923706055,1598500,59.29999923706055,-23.89999771118164,34.97999954223633,25.190000534057617,32.779998779296875,28.270000457763672,36952800,28.270000457763672,-4.509998321533203,13.199999809265137,10.800000190734863,10.979999542236328,11.579999923706055,11901400,11.579999923706055,0.6000003814697266
2020-03-20,29.09867286682129,27.428842544555664,28.728652954101562,27.523719787597656,52488989.0,26.713624954223633,-1.2049331665039062,41.97999954223633,39.36000061035156,41.20000076293945,39.41999816894531,10050700.0,39.10736083984375,-1.7800025939941406,55.0,43.65999984741211,54.95000076293945,46.5,1174000,46.5,-8.450000762939453,30.229999542236328,26.200000762939453,29.25,28.200000762939453,16522400,28.200000762939453,-1.0499992370605469,11.899999618530273,9.5600004196167,11.800000190734863,10.350000381469727,5726000,10.350000381469727,-1.4499998092651367
2020-03-23,28.064516067504883,26.45161247253418,27.286527633666992,27.03036117553711,52853041.0,26.234786987304688,-0.2561664581298828,40.11000061035156,38.13999938964844,39.36000061035156,38.779998779296875,5674000.0,38.47243881225586,-0.5800018310546875,59.97999954223633,50.310001373291016,59.0,51.310001373291016,994100,51.310001373291016,-7.689998626708984,29.809999465942383,26.25,28.709999084472656,26.56999969482422,11080800,26.56999969482422,-2.1399993896484375,11.170000076293945,10.029999732971191,10.710000038146973,10.760000228881836,3064600,10.760000228881836,0.05000019073486328
2020-03-24,28.510435104370117,27.419355392456055,27.99810218811035,28.178367614746094,44466784.0,27.34900665283203,0.1802654266357422,41.0,39.36000061035156,40.349998474121094,40.88999938964844,6129400.0,40.565704345703125,0.5400009155273438,58.9900016784668,48.02000045776367,58.900001525878906,53.63999938964844,579700,53.63999938964844,-5.260002136230469,27.25,24.360000610351562,27.09000015258789,25.81999969482422,12550500,25.81999969482422,-1.2700004577636719,14.930000305175781,12.180000305175781,14.350000381469727,12.770000457763672,18556500,12.770000457763672,-1.5799999237060547
2020-03-25,29.14611053466797,27.514230728149414,27.988615036010742,28.225805282592773,44601275.0,27.395048141479492,0.23719024658203125,41.209999084472656,39.380001068115234,40.150001525878906,40.380001068115234,6575400.0,40.059749603271484,0.22999954223632812,53.685001373291016,47.20000076293945,53.630001068115234,47.20000076293945,333200,47.20000076293945,-6.430000305175781,27.979999542236328,24.790000915527344,25.0,27.1299991607666,9651500,27.1299991607666,2.1299991607666016,13.130000114440918,11.399999618530273,13.010000228881836,11.75,6975400,11.75,-1.260000228881836
2020-03-26,30.351043701171875,28.349145889282227,28.35863494873047,30.123340606689453,43269967.0,29.236732482910156,1.7647056579589844,42.400001525878906,40.400001525878906,40.400001525878906,42.36000061035156,6742700.0,42.0240478515625,1.9599990844726562,55.75,50.0,52.0,55.0,471600,55.0,3.0,28.790000915527344,27.559999465942383,27.559999465942383,27.940000534057617,5570800,27.940000534057617,0.3800010681152344,13.0,11.90999984741211,12.100000381469727,12.739999771118164,5283600,12.739999771118164,0.6399993896484375
2020-03-27,30.11385154724121,29.089183807373047,29.22201156616211,29.3168888092041,38290344.0,28.454017639160156,0.09487724304199219,43.130001068115234,40.689998626708984,40.779998779296875,42.470001220703125,6783100.0,42.133174896240234,1.69000244140625,55.400001525878906,51.31999969482422,54.83000183105469,55.0,246200,55.0,0.1699981689453125,31.09000015258789,27.950000762939453,28.3700008392334,30.049999237060547,12408300,30.049999237060547,1.6799983978271484,13.449999809265137,12.149999618530273,12.649999618530273,13.050000190734863,8245600,13.050000190734863,0.40000057220458984
2020-03-30,31.166982650756836,29.459203720092773,29.459203720092773,30.996204376220703,29943508.0,30.083906173706055,1.5370006561279297,44.59000015258789,42.79999923706055,42.79999923706055,44.529998779296875,6985600.0,44.17683410644531,1.7299995422363281,64.44999694824219,59.040000915527344,60.0,62.0,591200,62.0,2.0,31.690000534057617,28.270000457763672,30.59000015258789,30.479999542236328,10749900,30.479999542236328,-0.1100006103515625,14.470000267028809,12.869999885559082,13.34000015258789,14.300000190734863,6502600,14.300000190734863,0.9600000381469727
2020-03-31,31.309297561645508,30.58823585510254,30.74003791809082,30.967742919921875,29466151.0,30.05628204345703,0.2277050018310547,45.11000061035156,43.86000061035156,44.0099983215332,44.65999984741211,8411200.0,44.30580520629883,0.6500015258789062,62.0,57.0,59.86000061035156,58.400001525878906,243300,58.400001525878906,-1.4599990844726562,30.979999542236328,29.200000762939453,30.600000381469727,29.950000762939453,6022100,29.950000762939453,-0.6499996185302734,14.359999656677246,13.25,13.930000305175781,13.579999923706055,6296200,13.579999923706055,-0.35000038146972656
2020-04-01,30.62618637084961,29.91461181640625,30.284629821777344,30.123340606689453,26709625.0,29.236732482910156,-0.16128921508789062,44.540000915527344,43.439998626708984,43.75,43.779998779296875,6097700.0,43.43278121948242,0.029998779296875,58.19499969482422,52.47999954223633,56.349998474121094,52.91999816894531,259100,52.91999816894531,-3.4300003051757812,30.940000534057617,29.440000534057617,30.049999237060547,29.670000076293945,7004600,29.670000076293945,-0.37999916076660156,14.880000114440918,13.729999542236328,14.180000305175781,14.029999732971191,5953000,14.029999732971191,-0.15000057220458984
2020-04-02,31.309297561645508,30.123340606689453,30.265655517578125,31.185958862304688,27186876.0,30.268075942993164,0.9203033447265625,43.810001373291016,42.79999923706055,43.43000030517578,43.7599983215332,5918800.0,43.412940979003906,0.3299980163574219,56.93000030517578,53.0,55.5,56.90999984741211,245700,56.90999984741211,1.4099998474121094,33.38999938964844,29.84000015258789,30.600000381469727,33.20000076293945,15934400,33.20000076293945,2.6000003814697266,13.989999771118164,13.210000038146973,13.649999618530273,13.859999656677246,3110300,13.859999656677246,0.21000003814697266
2020-04-03,32.15370178222656,30.958253860473633,30.958253860473633,31.9165096282959,32837370.0,30.97712516784668,0.9582557678222656,44.150001525878906,43.540000915527344,43.77000045776367,43.959999084472656,3372700.0,43.61135482788086,0.18999862670898438,57.97999954223633,52.0099983215332,57.97999954223633,52.75,227300,52.75,-5.229999542236328,35.65999984741211,32.720001220703125,32.810001373291016,34.84000015258789,16896200,34.84000015258789,2.029998779296875,15.6899995803833,13.600000381469727,13.739999771118164,15.609999656677246,9144800,15.609999656677246,1.869999885559082
2020-04-06,33.11195373535156,32.04933547973633,32.18216323852539,32.79886245727539,40503217.0,31.833507537841797,0.61669921875,44.66999816894531,43.970001220703125,44.02000045776367,44.310001373291016,5735200.0,43.958580017089844,0.29000091552734375,55.599998474121094,52.400001525878906,55.5,52.72999954223633,331000,52.72999954223633,-2.770000457763672,35.185001373291016,33.33000183105469,34.90999984741211,34.63999938964844,10841600,34.63999938964844,-0.2700004577636719,16.59000015258789,15.0600004196167,15.600000381469727,16.100000381469727,5415800,16.100000381469727,0.5
2020-04-07,33.36812210083008,31.869070053100586,33.20683288574219,31.888046264648438,24226295.0,30.94949722290039,-1.31878662109375,43.84000015258789,42.91999816894531,43.47999954223633,43.099998474121094,5600600.0,42.758174896240234,-0.3800010681152344,50.20000076293945,44.0,50.0,45.599998474121094,1461700,45.599998474121094,-4.400001525878906,34.029998779296875,30.979999542236328,33.810001373291016,32.02000045776367,10104300,32.02000045776367,-1.7900009155273438,16.0,14.380000114440918,15.789999961853027,14.899999618530273,4704500,14.899999618530273,-0.8900003433227539
2020-04-08,33.0170783996582,31.726755142211914,32.24857711791992,32.82732391357422,25523980.0,31.861133575439453,0.5787467956542969,44.11000061035156,42.84000015258789,43.40999984741211,43.849998474121094,3860200.0,43.502227783203125,0.4399986267089844,48.099998474121094,44.5099983215332,48.099998474121094,44.95000076293945,819800,44.95000076293945,-3.1499977111816406,32.939998626708984,31.75,32.36000061035156,32.41999816894531,4119800,32.41999816894531,0.05999755859375,18.25,16.299999237060547,17.149999618530273,17.18000030517578,13825700,17.18000030517578,0.030000686645507812
2020-04-09,33.937381744384766,33.06451416015625,33.235294342041016,33.57685089111328,30714930.0,32.58859634399414,0.3415565490722656,44.97999954223633,43.5,43.90999984741211,44.65999984741211,5628200.0,44.30580520629883,0.75,53.0,45.0,52.0099983215332,45.40999984741211,1483000,45.40999984741211,-6.599998474121094,32.91999816894531,31.31999969482422,32.54999923706055,31.860000610351562,4861800,31.860000610351562,-0.6899986267089844,17.850000381469727,16.809999465942383,17.450000762939453,17.049999237060547,4766100,17.049999237060547,-0.40000152587890625
2020-04-13,34.13662338256836,32.94117736816406,34.117645263671875,33.339656829833984,18270141.0,32.3583869934082,-0.7779884338378906,47.900001525878906,45.38999938964844,45.40999984741211,47.36000061035156,6555700.0,46.98439025878906,1.9500007629394531,46.38999938964844,41.0,46.02000045776367,41.709999084472656,880700,41.709999084472656,-4.310001373291016,32.97999954223633,31.709999084472656,32.0,32.900001525878906,5603900,32.900001525878906,0.9000015258789062,17.889999389648438,17.049999237060547,17.850000381469727,17.639999389648438,4114700,17.639999389648438,-0.21000099182128906
2020-04-14,34.75332260131836,33.52941131591797,34.08918380737305,34.573055267333984,21845309.0,33.555477142333984,0.4838714599609375,48.939998626708984,47.529998779296875,47.63999938964844,48.68000030517578,5109000.0,48.293922424316406,1.0400009155273438,43.97999954223633,41.400001525878906,43.81999969482422,41.630001068115234,863900,41.630001068115234,-2.1899986267089844,34.9900016784668,33.150001525878906,34.0,34.65999984741211,8126900,34.65999984741211,0.6599998474121094,18.1200008392334,17.209999084472656,17.850000381469727,18.0,3936500,18.0,0.14999961853027344
2020-04-15,34.37381362915039,33.75711441040039,34.2125244140625,34.12713623046875,21312196.0,33.122684478759766,-0.08538818359375,48.31999969482422,47.540000915527344,47.66999816894531,48.029998779296875,2901800.0,47.64907455444336,0.3600006103515625,41.2400016784668,38.130001068115234,40.900001525878906,38.58000183105469,980600,38.58000183105469,-2.3199996948242188,38.45000076293945,33.720001220703125,34.63999938964844,37.25,15683000,37.25,2.6100006103515625,17.940000534057617,17.110000610351562,17.549999237060547,17.530000686645508,3455100,17.530000686645508,-0.019998550415039062
2020-04-16,34.402278900146484,33.75711441040039,34.26945114135742,34.041744232177734,20657451.0,33.03981018066406,-0.2277069091796875,49.189998626708984,48.40999984741211,48.54999923706055,49.130001068115234,3218600.0,48.740352630615234,0.5800018310546875,39.2599983215332,37.0,38.7599983215332,38.790000915527344,849400,38.790000915527344,0.030002593994140625,41.54999923706055,36.619998931884766,38.07400131225586,40.599998474121094,20670700,40.599998474121094,2.5259971618652344,18.489999771118164,17.56999969482422,17.600000381469727,18.100000381469727,4188800,18.100000381469727,0.5
2020-04-17,35.10436248779297,34.25996017456055,34.629981994628906,35.01897430419922,24404843.0,33.98827362060547,0.3889923095703125,50.310001373291016,49.54999923706055,50.20000076293945,50.029998779296875,3349400.0,49.63321304321289,-0.17000198364257812,41.707000732421875,38.875,40.29999923706055,40.810001373291016,1008300,40.810001373291016,0.5100021362304688,49.0,43.380001068115234,48.9900016784668,46.849998474121094,32286000,46.849998474121094,-2.140003204345703,19.799999237060547,17.729999542236328,18.100000381469727,19.079999923706055,7478600,19.079999923706055,0.9799995422363281
2020-04-20,35.01897430419922,34.23149871826172,34.51612854003906,34.23149871826172,22530620.0,33.223976135253906,-0.28462982177734375,50.91999816894531,49.790000915527344,49.81999969482422,50.439998626708984,3416400.0,50.03996276855469,0.6199989318847656,45.900001525878906,41.0,41.4900016784668,43.369998931884766,1278800,43.369998931884766,1.8799972534179688,54.95000076293945,44.5099983215332,45.0,51.689998626708984,34102500,51.689998626708984,6.689998626708984,26.34000015258789,18.950000762939453,19.100000381469727,23.799999237060547,27006300,23.799999237060547,4.69999885559082
2020-04-21,34.08918380737305,33.55787658691406,33.946868896484375,33.795066833496094,23975233.0,32.80038833618164,-0.15180206298828125,50.56999969482422,49.939998626708984,50.09000015258789,50.06999969482422,3545400.0,49.67289733886719,-0.020000457763671875,45.900001525878906,39.79999923706055,45.27000045776367,42.2599983215332,1507200,42.2599983215332,-3.0100021362304688,56.380001068115234,43.11000061035156,53.0,49.2599983215332,39642000,49.2599983215332,-3.740001678466797,26.100000381469727,19.18000030517578,24.040000915527344,21.530000686645508,15517500,21.530000686645508,-2.510000228881836
2020-04-22,35.10436248779297,34.26945114135742,35.06641387939453,34.39278793334961,20186103.0,33.380516052246094,-0.6736259460449219,50.75,50.310001373291016,50.63999938964844,50.36000061035156,2803600.0,49.96059799194336,-0.279998779296875,55.849998474121094,45.20000076293945,54.439998626708984,53.5,10852500,53.5,-0.9399986267089844,51.81999969482422,49.060001373291016,50.61000061035156,51.20000076293945,11670100,51.20000076293945,0.5900001525878906,23.100000381469727,20.06999969482422,22.979999542236328,21.3700008392334,6488700,21.3700008392334,-1.6099987030029297
2020-04-23,35.48387145996094,34.4212532043457,34.4212532043457,34.810245513916016,20185365.0,33.78569030761719,0.3889923095703125,50.959999084472656,50.220001220703125,50.290000915527344,50.38999938964844,2549400.0,49.990360260009766,0.09999847412109375,58.0,49.220001220703125,58.0,50.0,4271200,50.0,-8.0,50.70000076293945,46.88999938964844,49.099998474121094,47.439998626708984,15152400,47.439998626708984,-1.6599998474121094,21.950000762939453,20.190000534057617,21.420000076293945,20.3799991607666,4911400,20.3799991607666,-1.0400009155273438
2020-04-24,35.512332916259766,34.89563751220703,34.95256042480469,35.46489715576172,17359380.0,34.42107009887695,0.5123367309570312,51.2599983215332,50.540000915527344,50.70000076293945,51.18000030517578,2087600.0,50.77409362792969,0.4799995422363281,51.4900016784668,47.599998474121094,51.2400016784668,47.75,1822700,47.75,-3.490001678466797,50.5,47.141998291015625,47.150001525878906,50.5,11702100,50.5,3.3499984741210938,20.450000762939453,18.719999313354492,20.31999969482422,19.829999923706055,4969800,19.829999923706055,-0.48999977111816406
2020-04-27,36.56546401977539,35.64516067504883,35.66413879394531,36.3662223815918,23394057.0,35.29587173461914,0.7020835876464844,51.84000015258789,51.279998779296875,51.61000061035156,51.47999954223633,2105000.0,51.07171630859375,-0.13000106811523438,50.25,48.15999984741211,48.88999938964844,49.400001525878906,1183300,49.400001525878906,0.5100021362304688,51.70000076293945,47.29999923706055,51.529998779296875,48.04999923706055,13744400,48.04999923706055,-3.479999542236328,21.850000381469727,20.0,20.200000762939453,21.010000228881836,5280400,21.010000228881836,0.8099994659423828
2020-04-28,37.21062469482422,35.46489715576172,37.04933547973633,35.967742919921875,35666728.0,34.909122467041016,-1.0815925598144531,52.31999969482422,50.86000061035156,52.31999969482422,50.970001220703125,5767500.0,50.56576156616211,-1.3499984741210938,48.97999954223633,44.79999923706055,48.599998474121094,45.83000183105469,1511200,45.83000183105469,-2.7699966430664062,50.45000076293945,47.16999816894531,50.400001525878906,47.880001068115234,13067200,47.880001068115234,-2.520000457763672,21.65999984741211,19.6200008392334,21.399999618530273,20.549999237060547,3983000,20.549999237060547,-0.8500003814697266
2020-04-29,36.574951171875,35.77798843383789,36.48956298828125,36.16698455810547,26518535.0,35.10249710083008,-0.32257843017578125,52.02000045776367,50.65999984741211,52.02000045776367,50.720001220703125,3786000.0,50.317745208740234,-1.2999992370605469,49.70000076293945,46.130001068115234,48.0,49.25,1766400,49.25,1.25,46.95000076293945,45.0099983215332,46.599998474121094,46.369998931884766,11762000,46.369998931884766,-0.22999954223632812,20.299999237060547,18.0,20.020000457763672,18.40999984741211,6512300,18.40999984741211,-1.6100006103515625
2020-04-30,36.53700256347656,35.445919036865234,36.053131103515625,36.39468765258789,29450973.0,35.32349395751953,0.3415565490722656,54.0,51.61000061035156,53.970001220703125,52.279998779296875,5863600.0,51.8653678894043,-1.69000244140625,49.220001220703125,46.02000045776367,49.209999084472656,47.47999954223633,1034100,47.47999954223633,-1.7299995422363281,48.369998931884766,45.81999969482422,46.779998779296875,45.9900016784668,7741900,45.9900016784668,-0.7899971008300781,19.299999237060547,17.8799991607666,18.850000381469727,18.1299991607666,4548900,18.1299991607666,-0.720001220703125
2020-05-01,35.9962043762207,35.47438430786133,35.91081619262695,35.71157455444336,22679867.0,34.660491943359375,-0.19924163818359375,52.029998779296875,51.2599983215332,52.029998779296875,51.86000061035156,3206400.0,51.44870376586914,-0.1699981689453125,46.9900016784668,43.0,46.0,45.11000061035156,874600,45.11000061035156,-0.8899993896484375,50.45000076293945,46.290000915527344,48.709999084472656,47.93000030517578,21701300,47.93000030517578,-0.779998779296875,18.649999618530273,16.40999984741211,17.799999237060547,17.329999923706055,4761400,17.329999923706055,-0.4699993133544922
2020-05-04,35.977230072021484,35.49335861206055,35.673622131347656,35.69260025024414,19893512.0,34.6420783996582,0.018978118896484375,52.349998474121094,51.7599983215332,52.220001220703125,52.349998474121094,2852900.0,51.934814453125,0.12999725341796875,47.470001220703125,44.36000061035156,45.20000076293945,45.779998779296875,784900,45.779998779296875,0.5799980163574219,50.5,48.0,48.04999923706055,50.5,10460500,50.5,2.450000762939453,18.40999984741211,16.75,17.0,18.059999465942383,3736700,18.059999465942383,1.0599994659423828
2020-05-05,36.86906814575195,36.30929946899414,36.821632385253906,36.53700256347656,24123952.0,35.46162796020508,-0.28462982177734375,53.79999923706055,52.439998626708984,52.630001068115234,53.470001220703125,4579300.0,53.04593276977539,0.8400001525878906,50.375,47.70600128173828,48.40999984741211,50.0,2604800,50.0,1.5900001525878906,50.959999084472656,47.22999954223633,50.47999954223633,49.34000015258789,11160200,49.34000015258789,-1.1399993896484375,18.700000762939453,17.739999771118164,18.25,17.780000686645508,2948300,17.780000686645508,-0.4699993133544922
2020-05-06,37.01138687133789,36.53700256347656,36.97343444824219,36.53700256347656,24047432.0,35.46162796020508,-0.436431884765625,54.709999084472656,53.93000030517578,54.060001373291016,54.040000915527344,6604600.0,53.611412048339844,-0.020000457763671875,50.20000076293945,47.5,50.13999938964844,47.779998779296875,889400,47.779998779296875,-2.3600006103515625,49.25,47.52000045776367,48.45000076293945,48.95000076293945,6692300,48.95000076293945,0.5,18.040000915527344,16.979999542236328,17.719999313354492,17.139999389648438,2481000,17.139999389648438,-0.5799999237060547
2020-05-07,36.518028259277344,35.0,36.44212341308594,35.06641387939453,33546080.0,34.37350082397461,-1.3757095336914062,53.63999938964844,52.56999969482422,53.4900016784668,52.7400016784668,2626600.0,52.32172393798828,-0.75,49.5,48.349998474121094,49.2599983215332,49.31999969482422,815300,49.31999969482422,0.060001373291015625,55.9900016784668,51.060001373291016,55.779998779296875,53.189998626708984,30942700,53.189998626708984,-2.5900001525878906,18.719999313354492,16.920000076293945,17.309999465942383,18.149999618530273,3392200,18.149999618530273,0.8400001525878906
2020-05-08,35.46489715576172,35.14231491088867,35.341556549072266,35.31309127807617,19901312.0,34.61530685424805,-0.02846527099609375,53.560001373291016,52.959999084472656,53.099998474121094,53.290000915527344,1660100.0,52.86736297607422,0.19000244140625,49.88800048828125,48.20800018310547,49.15999984741211,49.2400016784668,696100,49.2400016784668,0.0800018310546875,59.880001068115234,52.150001525878906,53.060001373291016,59.25,24083200,59.25,6.189998626708984,18.920000076293945,17.90999984741211,18.200000762939453,18.729999542236328,3075400,18.729999542236328,0.529998779296875
2020-05-11,36.25237274169922,35.256168365478516,35.341556549072266,36.148006439208984,25620421.0,35.43372344970703,0.8064498901367188,54.130001068115234,52.95000076293945,53.029998779296875,53.95000076293945,3095300.0,53.522125244140625,0.9200019836425781,50.790000915527344,47.91400146484375,49.61000061035156,49.97999954223633,1887400,49.97999954223633,0.3699989318847656,67.66999816894531,59.13999938964844,59.599998474121094,66.9000015258789,34852000,66.9000015258789,7.3000030517578125,24.600000381469727,19.6200008392334,19.809999465942383,24.5,24642100,24.5,4.690000534057617
2020-05-12,36.28083419799805,35.426944732666016,36.16698455810547,35.445919036865234,19335314.0,34.745506286621094,-0.7210655212402344,54.84000015258789,53.900001525878906,54.43000030517578,54.11000061035156,2221500.0,53.68085861206055,-0.31999969482421875,52.119998931884766,49.20000076293945,50.400001525878906,49.33000183105469,1910200,49.33000183105469,-1.0699996948242188,68.48999786376953,62.02000045776367,65.98999786376953,62.349998474121094,25934500,62.349998474121094,-3.6399993896484375,44.939998626708984,36.08000183105469,39.02000045776367,39.81999969482422,74649600,39.81999969482422,0.7999992370605469
2020-05-13,35.502845764160156,34.715370178222656,35.39848327636719,35.15180206298828,24596882.0,34.45720291137695,-0.24668121337890625,55.59000015258789,54.59000015258789,54.81999969482422,55.310001373291016,3431200.0,54.871341705322266,0.4900016784667969,50.88999938964844,47.43000030517578,50.5,48.4900016784668,1468800,48.4900016784668,-2.009998321533203,66.97000122070312,60.290000915527344,63.79999923706055,65.18000030517578,22126000,65.18000030517578,1.3800010681152344,42.79999923706055,37.400001525878906,39.31999969482422,40.66999816894531,24237100,40.66999816894531,1.3499984741210938
2020-05-14,36.01517868041992,34.89563751220703,34.91461181640625,35.977230072021484,22362507.0,35.266319274902344,1.0626182556152344,54.459999084472656,53.20000076293945,53.9900016784668,53.5,4998300.0,53.0756950378418,-0.4900016784667969,49.08000183105469,45.08000183105469,48.560001373291016,48.65999984741211,1099100,48.65999984741211,0.09999847412109375,65.38999938964844,61.439998626708984,64.79000091552734,64.55999755859375,12198200,64.55999755859375,-0.23000335693359375,40.349998474121094,37.369998931884766,39.22999954223633,38.29999923706055,7832800,38.29999923706055,-0.9300003051757812
2020-05-15,36.214420318603516,35.47438430786133,36.01517868041992,35.8254280090332,25460002.0,35.117515563964844,-0.18975067138671875,53.40999984741211,52.540000915527344,52.58000183105469,53.40999984741211,3716800.0,52.98640823364258,0.8299980163574219,49.7400016784668,48.20000076293945,48.5099983215332,49.4900016784668,793800,49.4900016784668,0.9800033569335938,67.66999816894531,63.0099983215332,63.790000915527344,66.69000244140625,16341900,66.69000244140625,2.9000015258789062,46.0,38.04999923706055,38.18000030517578,43.630001068115234,21892500,43.630001068115234,5.450000762939453
2020-05-18,36.48956298828125,35.70208740234375,36.37571334838867,36.119544982910156,22639077.0,35.40582275390625,-0.2561683654785156,53.9900016784668,53.34000015258789,53.63999938964844,53.45000076293945,4926300.0,53.026092529296875,-0.18999862670898438,60.43000030517578,50.599998474121094,54.7400016784668,60.16999816894531,5013900,60.16999816894531,5.429996490478516,87.0,75.66000366210938,86.13999938964844,80.0,80813300,80.0,-6.1399993896484375,61.5,48.29999923706055,49.279998779296875,56.959999084472656,24660100,56.959999084472656,7.680000305175781
2020-05-19,36.072105407714844,35.39848327636719,35.91081619262695,35.74952697753906,19476234.0,35.04311752319336,-0.16128921508789062,54.06999969482422,53.16999816894531,53.38999938964844,53.56999969482422,3271200.0,53.145137786865234,0.18000030517578125,57.939998626708984,49.95000076293945,57.0,50.59000015258789,3612100,50.59000015258789,-6.409999847412109,79.75,70.31999969482422,78.06999969482422,71.66999816894531,64932300,71.66999816894531,-6.400001525878906,61.0,52.060001373291016,58.25,53.900001525878906,12579400,53.900001525878906,-4.349998474121094
2020-05-20,36.24288558959961,35.62618637084961,36.00569152832031,35.70208740234375,17504200.0,34.99661636352539,-0.3036041259765625,54.75,53.650001525878906,54.33000183105469,53.779998779296875,4038000.0,53.35347366333008,-0.5500030517578125,53.720001220703125,51.619998931884766,53.209999084472656,53.040000915527344,1979300,53.040000915527344,-0.1699981689453125,74.4800033569336,67.41000366210938,70.01000213623047,73.47000122070312,53655300,73.47000122070312,3.4599990844726562,54.5,47.88999938964844,54.0099983215332,52.810001373291016,8180300,52.810001373291016,-1.1999969482421875
2020-05-21,35.72106170654297,35.15180206298828,35.64516067504883,35.351043701171875,17652181.0,34.652503967285156,-0.2941169738769531,57.439998626708984,54.689998626708984,56.95000076293945,55.279998779296875,20428200.0,54.841575622558594,-1.6700019836425781,54.20000076293945,51.14500045776367,54.099998474121094,51.900001525878906,1094300,51.900001525878906,-2.1999969482421875,73.16000366210938,65.30999755859375,73.05000305175781,67.05000305175781,35318000,67.05000305175781,-6.0,53.58000183105469,49.599998474121094,52.75,50.06999969482422,5479500,50.06999969482422,-2.6800003051757812
2020-05-22,35.60721206665039,35.06641387939453,35.2087287902832,35.5787467956543,15781226.0,34.87571334838867,0.37001800537109375,55.65999984741211,54.27000045776367,54.709999084472656,55.220001220703125,6031200.0,54.78205490112305,0.5100021362304688,52.61000061035156,50.7599983215332,52.150001525878906,51.029998779296875,941600,51.029998779296875,-1.1200027465820312,70.5999984741211,67.13999938964844,69.93000030517578,69.0,28912700,69.0,-0.9300003051757812,49.7400016784668,45.119998931884766,48.5,46.11000061035156,6083300,46.11000061035156,-2.3899993896484375
2020-05-26,35.92979049682617,35.531307220458984,35.72106170654297,35.56925964355469,23260094.0,34.86640930175781,-0.15180206298828125,54.59000015258789,53.099998474121094,54.52000045776367,53.11000061035156,5626600.0,52.68878936767578,-1.4099998474121094,52.54999923706055,49.34000015258789,52.400001525878906,50.880001068115234,1511100,50.880001068115234,-1.5200004577636719,66.58999633789062,57.04999923706055,66.4000015258789,57.709999084472656,40332600,57.709999084472656,-8.69000244140625,54.5,46.75,54.349998474121094,48.16999816894531,22045300,48.16999816894531,-6.180000305175781
